
Setup Complete!
Timer Setup Complete!
SPI Setup Complete!
CAN Setup Complete!
Yes it has connected Successfully!There are 4 devices!
Contactor turned ON.....!UV Limit set to = 1.0
OV_limit set to = 3.500
OVTF limit set to = 40degreeC,,,,Device1,,,,,,,,,,Device2,,,,,,,,,,Device3,,,,,,,,,,Device4,,,,,,
Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW,,Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW,,Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW,,Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW
1.306,1.313,15.712,30.787,31.621,0,0,0,0,,1.306,1.313,15.702,30.705,31.95,0,0,0,0,,1.306,1.313,15.799,30.483,30.929,0,0,0,0,,1.306,1.313,15.765,30.193,30.483,0,0,0,0,
1.305,1.312,15.697,30.775,31.609,0,0,0,0,,1.305,1.312,15.702,30.705,31.95,0,0,0,0,,1.305,1.312,15.799,30.483,30.929,0,0,0,0,,1.305,1.312,15.765,30.193,30.483,0,0,0,0,
1.305,1.312,15.697,30.775,31.609,0,0,0,0,,1.305,1.312,15.717,30.775,31.166,0,0,0,0,,1.305,1.312,15.799,30.483,30.929,0,0,0,0,,1.305,1.312,15.765,30.193,30.483,0,0,0,0,
1.305,1.312,15.697,30.775,31.609,0,0,0,0,,1.305,1.312,15.717,30.775,31.166,0,0,0,0,,1.305,1.312,15.799,30.483,30.929,0,0,0,0,,1.305,1.312,15.765,30.204,30.483,0,0,0,0,
1.305,1.312,15.697,30.775,31.609,0,0,0,0,,1.305,1.312,15.717,30.775,31.166,0,0,0,0,,1.305,1.312,15.799,30.483,30.929,0,0,0,0,,1.305,1.312,15.780,30.204,30.483,0,0,0,0,
1.305,1.312,15.697,30.775,31.609,0,0,0,0,,1.305,1.312,15.717,30.775,31.166,0,0,0,0,,1.305,1.312,15.799,30.483,30.929,0,0,0,0,,1.305,1.312,15.780,30.204,30.483,0,0,0,0,
1.298,1.312,15.362,30.964,31.778,0,0,0,0,,1.298,1.312,15.717,30.775,31.166,0,0,0,0,,1.298,1.312,15.799,30.483,30.929,0,0,0,0,,1.298,1.312,15.780,30.204,30.483,0,0,0,0,
1.298,1.312,15.362,30.964,31.778,0,0,0,0,,1.298,1.312,15.702,30.799,31.190,0,0,0,0,,1.298,1.312,15.799,30.483,30.929,0,0,0,0,,1.298,1.312,15.780,30.204,30.483,0,0,0,0,
1.298,1.312,15.362,30.964,31.778,0,0,0,0,,1.298,1.312,15.702,30.799,31.190,0,0,0,0,,1.298,1.312,15.804,30.483,30.929,0,0,0,0,,1.298,1.312,15.780,30.181,30.459,0,0,0,0,
1.298,1.312,15.362,30.964,31.778,0,0,0,0,,1.298,1.312,15.702,30.799,31.190,0,0,0,0,,1.298,1.312,15.804,30.483,30.929,0,0,0,0,,1.298,1.312,15.775,30.181,30.459,0,0,0,0,
1.298,1.312,15.362,30.964,31.778,0,0,0,0,,1.298,1.312,15.702,30.799,31.190,0,0,0,0,,1.298,1.312,15.804,30.483,30.929,0,0,0,0,,1.298,1.312,15.775,30.181,30.459,0,0,0,0,
1.306,1.314,15.712,31.0,31.863,0,0,0,0,,1.306,1.314,15.702,30.799,31.190,0,0,0,0,,1.306,1.314,15.804,30.483,30.929,0,0,0,0,,1.306,1.314,15.775,30.181,30.459,0,0,0,0,
1.306,1.314,15.712,31.0,31.863,0,0,0,0,,1.306,1.314,15.707,30.764,31.166,0,0,0,0,,1.306,1.314,15.804,30.483,30.929,0,0,0,0,,1.306,1.314,15.775,30.181,30.459,0,0,0,0,
1.306,1.314,15.712,31.0,31.863,0,0,0,0,,1.306,1.314,15.707,30.764,31.166,0,0,0,0,,1.306,1.314,15.809,30.494,30.941,0,0,0,0,,1.306,1.314,15.775,30.181,30.459,0,0,0,0,
1.306,1.314,15.712,31.0,31.863,0,0,0,0,,1.306,1.314,15.707,30.764,31.166,0,0,0,0,,1.306,1.314,15.809,30.494,30.941,0,0,0,0,,1.306,1.314,15.780,30.181,30.459,0,0,0,0,
1.306,1.314,15.712,31.0,31.863,0,0,0,0,,1.306,1.314,15.707,30.764,31.166,0,0,0,0,,1.306,1.314,15.809,30.494,30.941,0,0,0,0,,1.306,1.314,15.780,30.181,30.459,0,0,0,0,
1.306,1.314,15.712,31.71,31.924,0,0,0,0,,1.306,1.314,15.707,30.764,31.166,0,0,0,0,,1.306,1.314,15.809,30.494,30.941,0,0,0,0,,1.306,1.314,15.780,30.181,30.459,0,0,0,0,
1.307,1.314,15.717,31.71,31.924,0,0,0,0,,1.307,1.314,15.707,30.728,31.118,0,0,0,0,,1.307,1.314,15.809,30.494,30.941,0,0,0,0,,1.307,1.314,15.780,30.181,30.459,0,0,0,0,
1.307,1.314,15.717,31.71,31.924,0,0,0,0,,1.307,1.314,15.707,30.728,31.118,0,0,0,0,,1.307,1.314,15.785,30.471,30.929,0,0,0,0,,1.307,1.314,15.780,30.181,30.471,0,0,0,0,
1.307,1.314,15.717,31.71,31.924,0,0,0,0,,1.307,1.314,15.707,30.728,31.118,0,0,0,0,,1.307,1.314,15.785,30.471,30.929,0,0,0,0,,1.307,1.314,15.396,30.193,30.471,0,0,0,0,
1.307,1.314,15.717,31.71,31.924,0,0,0,0,,1.307,1.314,15.707,30.728,31.118,0,0,0,0,,1.307,1.314,15.785,30.471,30.929,0,0,0,0,,1.307,1.314,15.396,30.193,30.471,0,0,0,0,
1.307,1.314,15.717,31.130,32.34,0,0,0,0,,1.307,1.314,15.707,30.728,31.118,0,0,0,0,,1.307,1.314,15.785,30.471,30.929,0,0,0,0,,1.307,1.314,15.396,30.193,30.471,0,0,0,0,
1.305,1.313,15.692,31.130,32.34,0,0,0,0,,1.305,1.313,15.688,30.728,31.130,0,0,0,0,,1.305,1.313,15.785,30.471,30.929,0,0,0,0,,1.305,1.313,15.396,30.193,30.471,0,0,0,0,
1.305,1.313,15.692,31.130,32.34,0,0,0,0,,1.305,1.313,15.688,30.728,31.130,0,0,0,0,,1.305,1.313,15.605,30.459,30.917,0,0,0,0,,1.305,1.313,15.396,30.193,30.471,0,0,0,0,
1.305,1.313,15.692,31.130,32.34,0,0,0,0,,1.305,1.313,15.688,30.728,31.130,0,0,0,0,,1.305,1.313,15.605,30.459,30.917,0,0,0,0,,1.305,1.313,15.347,30.193,30.471,0,0,0,0,
1.305,1.313,15.692,31.130,32.34,0,0,0,0,,1.305,1.313,15.688,30.728,31.130,0,0,0,0,,1.305,1.313,15.605,30.459,30.917,0,0,0,0,,1.305,1.313,15.347,30.193,30.471,0,0,0,0,
1.305,1.313,15.692,31.297,32.193,0,0,0,0,,1.305,1.313,15.688,30.728,31.130,0,0,0,0,,1.305,1.313,15.605,30.459,30.917,0,0,0,0,,1.305,1.313,15.347,30.193,30.471,0,0,0,0,
1.305,1.312,15.697,31.297,32.193,0,0,0,0,,1.305,1.312,15.722,30.728,31.130,0,0,0,0,,1.305,1.312,15.605,30.459,30.917,0,0,0,0,,1.305,1.312,15.347,30.193,30.471,0,0,0,0,
1.305,1.312,15.697,31.297,32.193,0,0,0,0,,1.305,1.312,15.722,30.728,31.130,0,0,0,0,,1.305,1.312,15.804,30.459,30.893,0,0,0,0,,1.305,1.312,15.347,30.193,30.471,0,0,0,0,
1.305,1.312,15.697,31.297,32.193,0,0,0,0,,1.305,1.312,15.722,30.728,31.130,0,0,0,0,,1.305,1.312,15.804,30.459,30.893,0,0,0,0,,1.305,1.312,15.785,30.193,30.471,0,0,0,0,
1.305,1.312,15.697,31.297,32.193,0,0,0,0,,1.305,1.312,15.722,30.728,31.130,0,0,0,0,,1.305,1.312,15.804,30.459,30.893,0,0,0,0,,1.305,1.312,15.785,30.193,30.471,0,0,0,0,
1.305,1.312,15.697,31.477,32.415,0,0,0,0,,1.305,1.312,15.722,30.728,31.130,0,0,0,0,,1.305,1.312,15.804,30.459,30.893,0,0,0,0,,1.305,1.312,15.785,30.193,30.471,0,0,0,0,
1.304,1.311,15.692,31.477,32.415,0,0,0,0,,1.304,1.311,15.440,31.178,31.742,0,0,0,0,,1.304,1.311,15.804,30.459,30.893,0,0,0,0,,1.304,1.311,15.785,30.193,30.471,0,0,0,0,
1.304,1.311,15.692,31.477,32.415,0,0,0,0,,1.304,1.311,15.440,31.178,31.742,0,0,0,0,,1.304,1.311,15.804,30.506,30.964,0,0,0,0,,1.304,1.311,15.785,30.193,30.471,0,0,0,0,
1.304,1.311,15.692,31.477,32.415,0,0,0,0,,1.304,1.311,15.440,31.178,31.742,0,0,0,0,,1.304,1.311,15.804,30.506,30.964,0,0,0,0,,1.304,1.311,15.775,30.181,30.471,0,0,0,0,
1.304,1.311,15.692,31.477,32.415,0,0,0,0,,1.304,1.311,15.440,31.178,31.742,0,0,0,0,,1.304,1.311,15.804,30.506,30.964,0,0,0,0,,1.304,1.311,15.775,30.181,30.471,0,0,0,0,
1.304,1.311,15.692,31.645,32.514,0,0,0,0,,1.304,1.311,15.440,31.178,31.742,0,0,0,0,,1.304,1.311,15.804,30.506,30.964,0,0,0,0,,1.304,1.311,15.775,30.181,30.471,0,0,0,0,
1.306,1.314,15.707,31.645,32.514,0,0,0,0,,1.306,1.314,15.707,31.261,31.742,0,0,0,0,,1.306,1.314,15.804,30.506,30.964,0,0,0,0,,1.306,1.314,15.775,30.181,30.471,0,0,0,0,
1.306,1.314,15.707,31.645,32.514,0,0,0,0,,1.306,1.314,15.707,31.261,31.742,0,0,0,0,,1.306,1.314,15.595,30.483,30.941,0,0,0,0,,1.306,1.314,15.775,30.181,30.471,0,0,0,0,
1.306,1.314,15.707,31.645,32.514,0,0,0,0,,1.306,1.314,15.707,31.261,31.742,0,0,0,0,,1.306,1.314,15.595,30.483,30.941,0,0,0,0,,1.306,1.314,15.765,30.181,30.471,0,0,0,0,
1.306,1.314,15.707,31.645,32.514,0,0,0,0,,1.306,1.314,15.707,31.261,31.742,0,0,0,0,,1.306,1.314,15.595,30.483,30.941,0,0,0,0,,1.306,1.314,15.765,30.181,30.471,0,0,0,0,
1.306,1.314,15.707,31.730,32.539,0,0,0,0,,1.306,1.314,15.707,31.261,31.742,0,0,0,0,,1.306,1.314,15.595,30.483,30.941,0,0,0,0,,1.306,1.314,15.765,30.181,30.471,0,0,0,0,
1.307,1.314,15.712,31.730,32.539,0,0,0,0,,1.307,1.314,15.707,31.154,31.682,0,0,0,0,,1.307,1.314,15.595,30.483,30.941,0,0,0,0,,1.307,1.314,15.765,30.181,30.471,0,0,0,0,
1.307,1.314,15.712,31.730,32.539,0,0,0,0,,1.307,1.314,15.707,31.154,31.682,0,0,0,0,,1.307,1.314,15.804,30.471,30.917,0,0,0,0,,1.307,1.314,15.765,30.181,30.471,0,0,0,0,
1.307,1.314,15.712,31.730,32.539,0,0,0,0,,1.307,1.314,15.707,31.154,31.682,0,0,0,0,,1.307,1.314,15.804,30.471,30.917,0,0,0,0,,1.307,1.314,15.444,30.193,30.483,0,0,0,0,
1.307,1.314,15.712,31.730,32.539,0,0,0,0,,1.307,1.314,15.707,31.154,31.682,0,0,0,0,,1.307,1.314,15.804,30.471,30.917,0,0,0,0,,1.307,1.314,15.444,30.193,30.483,0,0,0,0,
1.307,1.314,15.712,31.815,32.676,0,0,0,0,,1.307,1.314,15.707,31.154,31.682,0,0,0,0,,1.307,1.314,15.804,30.471,30.917,0,0,0,0,,1.307,1.314,15.444,30.193,30.483,0,0,0,0,
1.305,1.312,15.697,31.815,32.676,0,0,0,0,,1.305,1.312,15.707,31.118,31.718,0,0,0,0,,1.305,1.312,15.804,30.471,30.917,0,0,0,0,,1.305,1.312,15.444,30.193,30.483,0,0,0,0,
1.305,1.312,15.697,31.815,32.676,0,0,0,0,,1.305,1.312,15.707,31.118,31.718,0,0,0,0,,1.305,1.312,15.566,30.448,30.917,0,0,0,0,,1.305,1.312,15.444,30.193,30.483,0,0,0,0,
1.305,1.312,15.697,31.815,32.676,0,0,0,0,,1.305,1.312,15.707,31.118,31.718,0,0,0,0,,1.305,1.312,15.566,30.448,30.917,0,0,0,0,,1.305,1.312,15.780,30.193,30.471,0,0,0,0,
1.305,1.312,15.697,31.815,32.676,0,0,0,0,,1.305,1.312,15.707,31.118,31.718,0,0,0,0,,1.305,1.312,15.566,30.448,30.917,0,0,0,0,,1.305,1.312,15.780,30.193,30.471,0,0,0,0,
1.305,1.312,15.697,31.888,32.726,0,0,0,0,,1.305,1.312,15.707,31.118,31.718,0,0,0,0,,1.305,1.312,15.566,30.448,30.917,0,0,0,0,,1.305,1.312,15.780,30.193,30.471,0,0,0,0,
1.306,1.314,15.707,31.888,32.726,0,0,0,0,,1.306,1.314,15.707,31.142,31.791,0,0,0,0,,1.306,1.314,15.566,30.448,30.917,0,0,0,0,,1.306,1.314,15.780,30.193,30.471,0,0,0,0,
1.306,1.314,15.707,31.888,32.726,0,0,0,0,,1.306,1.314,15.707,31.142,31.791,0,0,0,0,,1.306,1.314,15.547,30.436,30.905,0,0,0,0,,1.306,1.314,15.780,30.193,30.471,0,0,0,0,
1.306,1.314,15.707,31.888,32.726,0,0,0,0,,1.306,1.314,15.707,31.142,31.791,0,0,0,0,,1.306,1.314,15.547,30.436,30.905,0,0,0,0,,1.306,1.314,15.760,30.193,30.483,0,0,0,0,
1.306,1.314,15.707,31.888,32.726,0,0,0,0,,1.306,1.314,15.707,31.142,31.791,0,0,0,0,,1.306,1.314,15.547,30.436,30.905,0,0,0,0,,1.306,1.314,15.760,30.193,30.483,0,0,0,0,
1.306,1.314,15.707,31.985,32.876,0,0,0,0,,1.306,1.314,15.707,31.142,31.791,0,0,0,0,,1.306,1.314,15.547,30.436,30.905,0,0,0,0,,1.306,1.314,15.760,30.193,30.483,0,0,0,0,
1.305,1.312,15.697,31.985,32.876,0,0,0,0,,1.305,1.312,15.435,31.309,31.997,0,0,0,0,,1.305,1.312,15.547,30.436,30.905,0,0,0,0,,1.305,1.312,15.760,30.193,30.483,0,0,0,0,
1.305,1.312,15.697,31.985,32.876,0,0,0,0,,1.305,1.312,15.435,31.309,31.997,0,0,0,0,,1.305,1.312,15.809,30.459,30.893,0,0,0,0,,1.305,1.312,15.760,30.193,30.483,0,0,0,0,
1.305,1.312,15.697,31.985,32.876,0,0,0,0,,1.305,1.312,15.435,31.309,31.997,0,0,0,0,,1.305,1.312,15.809,30.459,30.893,0,0,0,0,,1.305,1.312,15.756,30.181,30.459,0,0,0,0,
1.305,1.312,15.697,31.985,32.876,0,0,0,0,,1.305,1.312,15.435,31.309,31.997,0,0,0,0,,1.305,1.312,15.809,30.459,30.893,0,0,0,0,,1.305,1.312,15.756,30.181,30.459,0,0,0,0,
1.305,1.312,15.697,32.193,33.115,0,0,0,0,,1.305,1.312,15.435,31.309,31.997,0,0,0,0,,1.305,1.312,15.809,30.459,30.893,0,0,0,0,,1.305,1.312,15.756,30.181,30.459,0,0,0,0,
1.306,1.314,15.717,32.193,33.115,0,0,0,0,,1.306,1.314,15.722,31.369,31.985,0,0,0,0,,1.306,1.314,15.809,30.459,30.893,0,0,0,0,,1.306,1.314,15.756,30.181,30.459,0,0,0,0,
1.306,1.314,15.717,32.193,33.115,0,0,0,0,,1.306,1.314,15.722,31.369,31.985,0,0,0,0,,1.306,1.314,15.556,30.436,30.905,0,0,0,0,,1.306,1.314,15.756,30.181,30.459,0,0,0,0,
1.306,1.314,15.717,32.193,33.115,0,0,0,0,,1.306,1.314,15.722,31.369,31.985,0,0,0,0,,1.306,1.314,15.556,30.436,30.905,0,0,0,0,,1.306,1.314,15.780,30.158,30.448,0,0,0,0,
1.306,1.314,15.717,32.193,33.115,0,0,0,0,,1.306,1.314,15.722,31.369,31.985,0,0,0,0,,1.306,1.314,15.556,30.436,30.905,0,0,0,0,,1.306,1.314,15.780,30.158,30.448,0,0,0,0,
1.306,1.315,15.717,32.279,33.255,0,0,0,0,,1.306,1.315,15.722,31.369,31.985,0,0,0,0,,1.306,1.315,15.556,30.436,30.905,0,0,0,0,,1.306,1.315,15.780,30.158,30.448,0,0,0,0,
1.306,1.315,15.717,32.279,33.255,0,0,0,0,,1.306,1.315,15.707,31.537,32.132,0,0,0,0,,1.306,1.315,15.556,30.436,30.905,0,0,0,0,,1.306,1.315,15.780,30.158,30.448,0,0,0,0,
1.306,1.315,15.717,32.279,33.255,0,0,0,0,,1.306,1.315,15.707,31.537,32.132,0,0,0,0,,1.306,1.315,15.809,30.529,31.11,0,0,0,0,,1.306,1.315,15.780,30.170,30.436,0,0,0,0,
1.306,1.315,15.717,32.279,33.255,0,0,0,0,,1.306,1.315,15.707,31.537,32.132,0,0,0,0,,1.306,1.315,15.809,30.529,31.11,0,0,0,0,,1.306,1.315,15.386,30.170,30.436,0,0,0,0,
1.306,1.315,15.717,32.279,33.255,0,0,0,0,,1.306,1.315,15.707,31.537,32.132,0,0,0,0,,1.306,1.315,15.809,30.529,31.11,0,0,0,0,,1.306,1.315,15.386,30.170,30.436,0,0,0,0,
1.306,1.315,15.717,32.341,33.280,0,0,0,0,,1.306,1.315,15.707,31.537,32.132,0,0,0,0,,1.306,1.315,15.809,30.529,31.11,0,0,0,0,,1.306,1.315,15.386,30.170,30.436,0,0,0,0,
1.299,1.309,15.474,32.341,33.280,0,0,0,0,,1.299,1.309,15.702,31.633,32.193,0,0,0,0,,1.299,1.309,15.809,30.529,31.11,0,0,0,0,,1.299,1.309,15.386,30.170,30.436,0,0,0,0,
1.299,1.309,15.474,32.341,33.280,0,0,0,0,,1.299,1.309,15.702,31.633,32.193,0,0,0,0,,1.299,1.309,15.795,30.541,30.976,0,0,0,0,,1.299,1.309,15.386,30.158,30.436,0,0,0,0,
1.299,1.309,15.474,32.341,33.280,0,0,0,0,,1.299,1.309,15.702,31.633,32.193,0,0,0,0,,1.299,1.309,15.795,30.541,30.976,0,0,0,0,,1.299,1.309,15.162,30.158,30.436,0,0,0,0,
1.299,1.309,15.474,32.341,33.280,0,0,0,0,,1.299,1.309,15.702,31.633,32.193,0,0,0,0,,1.299,1.309,15.795,30.541,30.976,0,0,0,0,,1.299,1.309,15.162,30.158,30.436,0,0,0,0,
1.299,1.309,15.474,32.527,33.394,0,0,0,0,,1.299,1.309,15.702,31.633,32.193,0,0,0,0,,1.299,1.309,15.795,30.541,30.976,0,0,0,0,,1.299,1.309,15.162,30.158,30.436,0,0,0,0,
1.304,1.313,15.692,32.527,33.394,0,0,0,0,,1.304,1.313,15.707,31.997,32.490,0,0,0,0,,1.304,1.313,15.795,30.541,30.976,0,0,0,0,,1.304,1.313,15.162,30.158,30.436,0,0,0,0,
1.304,1.313,15.692,32.527,33.394,0,0,0,0,,1.304,1.313,15.707,31.997,32.490,0,0,0,0,,1.304,1.313,15.809,30.717,31.95,0,0,0,0,,1.304,1.313,15.162,30.158,30.436,0,0,0,0,
1.304,1.313,15.692,32.527,33.394,0,0,0,0,,1.304,1.313,15.707,31.997,32.490,0,0,0,0,,1.304,1.313,15.809,30.717,31.95,0,0,0,0,,1.304,1.313,15.775,30.158,30.436,0,0,0,0,
1.304,1.313,15.692,32.527,33.394,0,0,0,0,,1.304,1.313,15.707,31.997,32.490,0,0,0,0,,1.304,1.313,15.809,30.717,31.95,0,0,0,0,,1.304,1.313,15.775,30.158,30.436,0,0,0,0,
1.304,1.313,15.692,32.977,33.650,0,0,0,0,,1.304,1.313,15.707,31.997,32.490,0,0,0,0,,1.304,1.313,15.809,30.717,31.95,0,0,0,0,,1.304,1.313,15.775,30.158,30.436,0,0,0,0,
1.307,1.315,15.722,32.977,33.650,0,0,0,0,,1.307,1.315,15.517,32.514,32.851,0,0,0,0,,1.307,1.315,15.809,30.717,31.95,0,0,0,0,,1.307,1.315,15.775,30.158,30.436,0,0,0,0,
1.307,1.315,15.722,32.977,33.650,0,0,0,0,,1.307,1.315,15.517,32.514,32.851,0,0,0,0,,1.307,1.315,15.790,30.917,31.249,0,0,0,0,,1.307,1.315,15.775,30.158,30.448,0,0,0,0,
1.307,1.315,15.722,32.977,33.650,0,0,0,0,,1.307,1.315,15.517,32.514,32.851,0,0,0,0,,1.307,1.315,15.790,30.917,31.249,0,0,0,0,,1.307,1.315,15.775,30.170,30.448,0,0,0,0,
1.307,1.315,15.722,32.977,33.650,0,0,0,0,,1.307,1.315,15.517,32.514,32.851,0,0,0,0,,1.307,1.315,15.790,30.917,31.249,0,0,0,0,,1.307,1.315,15.775,30.170,30.448,0,0,0,0,
1.307,1.315,15.722,33.344,33.857,0,0,0,0,,1.307,1.315,15.517,32.514,32.851,0,0,0,0,,1.307,1.315,15.790,30.917,31.249,0,0,0,0,,1.307,1.315,15.775,30.170,30.448,0,0,0,0,
1.305,1.313,15.702,33.344,33.857,0,0,0,0,,1.305,1.313,15.712,32.751,33.128,0,0,0,0,,1.305,1.313,15.790,30.917,31.249,0,0,0,0,,1.305,1.313,15.775,30.170,30.448,0,0,0,0,
1.305,1.313,15.702,33.344,33.857,0,0,0,0,,1.305,1.313,15.712,32.751,33.128,0,0,0,0,,1.305,1.313,15.804,31.309,31.645,0,0,0,0,,1.305,1.313,15.775,30.170,30.448,0,0,0,0,
1.305,1.313,15.702,33.344,33.857,0,0,0,0,,1.305,1.313,15.712,32.751,33.128,0,0,0,0,,1.305,1.313,15.804,31.309,31.645,0,0,0,0,,1.305,1.313,15.376,30.170,30.448,0,0,0,0,
1.305,1.313,15.702,33.344,33.857,0,0,0,0,,1.305,1.313,15.712,32.751,33.128,0,0,0,0,,1.305,1.313,15.804,31.309,31.645,0,0,0,0,,1.305,1.313,15.376,30.170,30.448,0,0,0,0,
1.305,1.313,15.702,33.445,34.12,0,0,0,0,,1.305,1.313,15.712,32.751,33.128,0,0,0,0,,1.305,1.313,15.804,31.309,31.645,0,0,0,0,,1.305,1.313,15.376,30.170,30.448,0,0,0,0,
1.306,1.315,15.712,33.445,34.12,0,0,0,0,,1.306,1.315,15.702,33.77,33.433,0,0,0,0,,1.306,1.315,15.804,31.309,31.645,0,0,0,0,,1.306,1.315,15.376,30.170,30.448,0,0,0,0,
1.306,1.315,15.712,33.445,34.12,0,0,0,0,,1.306,1.315,15.702,33.77,33.433,0,0,0,0,,1.306,1.315,15.629,31.465,31.839,0,0,0,0,,1.306,1.315,15.376,30.170,30.448,0,0,0,0,
1.306,1.315,15.712,33.445,34.12,0,0,0,0,,1.306,1.315,15.702,33.77,33.433,0,0,0,0,,1.306,1.315,15.629,31.465,31.839,0,0,0,0,,1.306,1.315,15.785,30.147,30.425,0,0,0,0,
1.306,1.315,15.712,33.445,34.12,0,0,0,0,,1.306,1.315,15.702,33.77,33.433,0,0,0,0,,1.306,1.315,15.629,31.465,31.839,0,0,0,0,,1.306,1.315,15.785,30.147,30.425,0,0,0,0,
1.306,1.315,15.712,33.650,34.286,0,0,0,0,,1.306,1.315,15.702,33.77,33.433,0,0,0,0,,1.306,1.315,15.629,31.465,31.839,0,0,0,0,,1.306,1.315,15.785,30.147,30.425,0,0,0,0,
1.301,1.313,15.576,33.650,34.286,0,0,0,0,,1.301,1.313,15.712,33.433,33.753,0,0,0,0,,1.301,1.313,15.629,31.465,31.839,0,0,0,0,,1.301,1.313,15.785,30.147,30.425,0,0,0,0,
1.301,1.313,15.576,33.650,34.286,0,0,0,0,,1.301,1.313,15.712,33.433,33.753,0,0,0,0,,1.301,1.313,15.804,31.876,32.218,0,0,0,0,,1.301,1.313,15.785,30.147,30.425,0,0,0,0,
1.301,1.313,15.576,33.650,34.286,0,0,0,0,,1.301,1.313,15.712,33.433,33.753,0,0,0,0,,1.301,1.313,15.804,31.876,32.218,0,0,0,0,,1.301,1.313,15.780,30.135,30.425,0,0,0,0,
1.301,1.313,15.576,33.650,34.286,0,0,0,0,,1.301,1.313,15.712,33.433,33.753,0,0,0,0,,1.301,1.313,15.804,31.876,32.218,0,0,0,0,,1.301,1.313,15.780,30.135,30.425,0,0,0,0,
1.301,1.313,15.576,33.779,34.457,0,0,0,0,,1.301,1.313,15.712,33.433,33.753,0,0,0,0,,1.301,1.313,15.804,31.876,32.218,0,0,0,0,,1.301,1.313,15.780,30.135,30.425,0,0,0,0,
1.298,1.314,15.488,33.779,34.457,0,0,0,0,,1.298,1.314,15.702,33.638,34.51,0,0,0,0,,1.298,1.314,15.804,31.876,32.218,0,0,0,0,,1.298,1.314,15.780,30.135,30.425,0,0,0,0,
1.298,1.314,15.488,33.779,34.457,0,0,0,0,,1.298,1.314,15.702,33.638,34.51,0,0,0,0,,1.298,1.314,15.795,32.206,32.614,0,0,0,0,,1.298,1.314,15.780,30.135,30.425,0,0,0,0,
1.298,1.314,15.488,33.779,34.457,0,0,0,0,,1.298,1.314,15.702,33.638,34.51,0,0,0,0,,1.298,1.314,15.795,32.206,32.614,0,0,0,0,,1.298,1.314,15.785,30.147,30.413,0,0,0,0,
1.298,1.314,15.488,33.779,34.457,0,0,0,0,,1.298,1.314,15.702,33.638,34.51,0,0,0,0,,1.298,1.314,15.795,32.206,32.614,0,0,0,0,,1.298,1.314,15.785,30.147,30.413,0,0,0,0,
1.298,1.314,15.488,33.921,34.669,0,0,0,0,,1.298,1.314,15.702,33.638,34.51,0,0,0,0,,1.298,1.314,15.795,32.206,32.614,0,0,0,0,,1.298,1.314,15.785,30.147,30.413,0,0,0,0,
1.306,1.314,15.707,33.921,34.669,0,0,0,0,,1.306,1.314,15.405,33.792,34.326,0,0,0,0,,1.306,1.314,15.795,32.206,32.614,0,0,0,0,,1.306,1.314,15.785,30.147,30.413,0,0,0,0,
1.306,1.314,15.707,33.921,34.669,0,0,0,0,,1.306,1.314,15.405,33.792,34.326,0,0,0,0,,1.306,1.314,15.644,32.108,32.502,0,0,0,0,,1.306,1.314,15.785,30.147,30.413,0,0,0,0,
1.306,1.314,15.707,33.921,34.669,0,0,0,0,,1.306,1.314,15.405,33.792,34.326,0,0,0,0,,1.306,1.314,15.644,32.108,32.502,0,0,0,0,,1.306,1.314,15.328,30.147,30.413,0,0,0,0,
1.306,1.314,15.707,33.921,34.669,0,0,0,0,,1.306,1.314,15.405,33.792,34.326,0,0,0,0,,1.306,1.314,15.644,32.108,32.502,0,0,0,0,,1.306,1.314,15.328,30.147,30.413,0,0,0,0,
1.306,1.314,15.707,34.64,34.842,0,0,0,0,,1.306,1.314,15.405,33.792,34.326,0,0,0,0,,1.306,1.314,15.644,32.108,32.502,0,0,0,0,,1.306,1.314,15.328,30.147,30.413,0,0,0,0,
1.306,1.314,15.707,34.64,34.842,0,0,0,0,,1.306,1.314,15.148,33.805,34.470,0,0,0,0,,1.306,1.314,15.644,32.108,32.502,0,0,0,0,,1.306,1.314,15.328,30.147,30.413,0,0,0,0,
1.306,1.314,15.707,34.64,34.842,0,0,0,0,,1.306,1.314,15.148,33.805,34.470,0,0,0,0,,1.306,1.314,15.804,31.863,32.304,0,0,0,0,,1.306,1.314,15.328,30.147,30.413,0,0,0,0,
1.306,1.314,15.707,34.64,34.842,0,0,0,0,,1.306,1.314,15.148,33.805,34.470,0,0,0,0,,1.306,1.314,15.804,31.863,32.304,0,0,0,0,,1.306,1.314,15.780,30.112,30.401,0,0,0,0,
1.306,1.314,15.707,34.64,34.842,0,0,0,0,,1.306,1.314,15.148,33.805,34.470,0,0,0,0,,1.306,1.314,15.804,31.863,32.304,0,0,0,0,,1.306,1.314,15.780,30.112,30.401,0,0,0,0,
1.303,1.311,15.678,34.195,34.948,0,0,0,0,,1.303,1.311,15.148,33.805,34.470,0,0,0,0,,1.303,1.311,15.804,31.863,32.304,0,0,0,0,,1.303,1.311,15.780,30.112,30.401,0,0,0,0,
